,brewery_name,state,state_breweries
1096,Gardner Ale House,MASSACHUSETTS,71
1097,Fort Hill Brewery,MASSACHUSETTS,71
1098,Dornbusch Brewing Co.,MASSACHUSETTS,71
1099,Deja Brew Inc,MASSACHUSETTS,71
1100,Concord Junction Brewing Co.,MASSACHUSETTS,71
1101,Concord Brewery,MASSACHUSETTS,71
1102,Commonwealth Brewing Company,MASSACHUSETTS,71
1103,Coastal Brewing Inc.,MASSACHUSETTS,71
1104,Clamtown Brewery Inc.,MASSACHUSETTS,71
1105,Cisco Brewers,MASSACHUSETTS,71
1106,Cape Cod Brew House,MASSACHUSETTS,71
1107,Cape Ann Brewing Co,MASSACHUSETTS,71
1108,"Cambridge Brewing Company, Inc.",MASSACHUSETTS,71
1109,Buzzards Bay Brewing Co.,MASSACHUSETTS,71
1110,Brewster Court Bar & Grill,MASSACHUSETTS,71
1111,Brewhouse Café & Grill,MASSACHUSETTS,71
1112,Brewery on Martha's Vineyard,MASSACHUSETTS,71
1113,Brewery at 34 Depot St.,MASSACHUSETTS,71
1114,Brew Moon Restaurant & Microbrewery (#3),MASSACHUSETTS,71
1115,Brew Moon Restaurant & Microbrewery (#2),MASSACHUSETTS,71
1116,Brew Moon Restaurant & Microbrewery (#1),MASSACHUSETTS,71
1117,Boston Beer Works,MASSACHUSETTS,71
1118,Boston Beer Company,MASSACHUSETTS,71
1119,Boston Beer Company,MASSACHUSETTS,71
1120,Blue Hills Brewery,MASSACHUSETTS,71
1121,Berkshire Brewing Company,MASSACHUSETTS,71
1122,Barrington Brewery & Restaurant,MASSACHUSETTS,71
1123,Back Bay Brewing Co.,MASSACHUSETTS,71
1124,Atlantic Coast Brewing Ltd.,MASSACHUSETTS,71
1125,Arrowhead Brewing Co.,MASSACHUSETTS,71
1126,Amherst Brewing Co,MASSACHUSETTS,71
1127,Walldorff Brewpub & Bistro,MICHIGAN,94
1128,Vierling Restaurant & Marquette Harbor Brewery,MICHIGAN,94
1129,Via Maria,MICHIGAN,94
1130,Tri City Brewing Co.,MICHIGAN,94
1131,Traverse Brewing Company Ltd.,MICHIGAN,94
1132,Travelers Club International Restaurant Tuba Muse,MICHIGAN,94
1133,Traffic Jam & Snug,MICHIGAN,94
1134,Tahquamenon Falls Brewery & Pub,MICHIGAN,94
1135,Sports Brewpub,MICHIGAN,94
1136,Shorts Brewing Co,MICHIGAN,94
1137,Sherwood Brewing Company,MICHIGAN,94
1138,Schmohz Brewery,MICHIGAN,94
1139,Saugatuck Brewing Co.,MICHIGAN,94
1140,Sanford Lake Bar & Grill,MICHIGAN,94
1141,Royal Oak Brewery,MICHIGAN,94
1142,Roffey Brewing Co.,MICHIGAN,94
1143,Rochester Mills Beer Co.,MICHIGAN,94
1144,Redwood Brewing Co.,MICHIGAN,94
1145,Red Jacket Brewing at Michigan House Cafe,MICHIGAN,94
1146,Quay Street Brewing Co.,MICHIGAN,94
1147,Old Peninsula Brewpub,MICHIGAN,94
1148,"Old Hat Brewery, The",MICHIGAN,94
1149,Old Boys Brewhouse,MICHIGAN,94
1150,North Peak Brewing Co.,MICHIGAN,94
1151,New Holland Brewing Co,MICHIGAN,94
1152,Mountain Town Station Brewpub & Steakhouse,MICHIGAN,94
1153,Motor City Brewing Works,MICHIGAN,94
1154,Moersch Brewery/Round Barn Winery,MICHIGAN,94
1155,Middle Villa Inn,MICHIGAN,94
1156,Michigan Brewing Co.,MICHIGAN,94
1157,Mackinaw Brewing Co.,MICHIGAN,94
1158,Lumber Baron's Charcoal Grill and Brewpub,MICHIGAN,94
1159,"Livery, The",MICHIGAN,94
1160,Lilys Seafood Restaurant & Brewery,MICHIGAN,94
1161,"Library Restaurant, Bar and Brewpub",MICHIGAN,94
1162,Liberty Street Brewing Co,MICHIGAN,94
1163,Leopold Brothers Brewing Co.,MICHIGAN,94
1164,Lazy Magnolia Brewing Co,MICHIGAN,94
1165,Lake Superior Brewing Co.,MICHIGAN,94
1166,Kuhnhenn Brewing Co.,MICHIGAN,94
1167,Kraftbrau,MICHIGAN,94
1168,King Brewing Company,MICHIGAN,94
1169,Keweenaw Brewing Co,MICHIGAN,94
1170,Kershenstine Diamond,MICHIGAN,94
1171,Kalamazoo Brewing Company,MICHIGAN,94
1172,Jolly Pumpkin Atisan Ales,MICHIGAN,94
1173,Jasper Ridge Brewery,MICHIGAN,94
1174,Jamesport Brewing Co.,MICHIGAN,94
1175,Jackson Brewing Co.,MICHIGAN,94
1176,Hopcat,MICHIGAN,94
1177,Hideout Brewing Co,MICHIGAN,94
1178,Hereford & Hops Steakhouse,MICHIGAN,94
1179,Helmar Brewing Co.,MICHIGAN,94
1180,Harpers Restaurant & Brewpub,MICHIGAN,94
1181,Grizzly Peak Brewing Co.,MICHIGAN,94
1182,Great Baraboo Brewing Co.,MICHIGAN,94
1183,Grand Rapids Brewing Co.,MICHIGAN,94
1184,Franklin Street Brewing Co.,MICHIGAN,94
1185,"Frankenmuth Brewery, Inc.",MICHIGAN,94
1186,Frankenmuth Brewery,MICHIGAN,94
1187,Founders Brewing Co.,MICHIGAN,94
1188,Fort Street Brewery,MICHIGAN,94
1189,Fletcher Street Brewing Co.,MICHIGAN,94
1190,"Ferolito, Vultaggio & Sons",MICHIGAN,94
1191,Eccentric Caf\E9,MICHIGAN,94
1192,Duster's Microbrewery,MICHIGAN,94
1193,Dragonmead Microbrewery,MICHIGAN,94
1194,Detroit Beer Co.,MICHIGAN,94
1195,Detroit & Mackinac Brewery,MICHIGAN,94
1196,Dark Horse Brewing Co.,MICHIGAN,94
1197,Copper Canyon Brewery,MICHIGAN,94
1198,CJ's Brewing Co,MICHIGAN,94
1199,Bravo! Restaurant & Caf\E9,MICHIGAN,94
1200,Boyne USA Resorts,MICHIGAN,94
1201,Boyne River Brewing Co.,MICHIGAN,94
1202,Bobs House of Brews,MICHIGAN,94
1203,Blue Tractor Brewing Co,MICHIGAN,94
1204,Blue Coyote Brewing Co.,MICHIGAN,94
1205,Black Lotus Brewing Co,MICHIGAN,94
1206,Black Forest Brewing Co.,MICHIGAN,94
1207,Big Rock Chophouse & Brewhouse,MICHIGAN,94
1208,Big Buck Brewery,MICHIGAN,94
1209,"Bell's Brewing Co, Inc.",MICHIGAN,94
1210,"Bell's Brewing Co, Inc.",MICHIGAN,94
1211,Bastone ,MICHIGAN,94
1212,Bad Frog Brewery Company,MICHIGAN,94
1213,August Brewing Co.,MICHIGAN,94
1214,Atwater Block Brewing Co,MICHIGAN,94
1215,"Artful Dodger Brewing Company, LLC",MICHIGAN,94
1216,Arena Brewing Company,MICHIGAN,94
1217,Arcadia Brewing Co.,MICHIGAN,94
1218,"Arbor Corner Brewery, The",MICHIGAN,94
1219,Arbor Brewing Co.,MICHIGAN,94
1220,Ambassador Brewing Co,MICHIGAN,94
1221,Union Station 1st City Brewery & Grill,MINNESOTA,40
1222,Trader & Trapper,MINNESOTA,40
1223,"Theodore Fyten Brewing Co, LLC",MINNESOTA,40
1224,Surly Brewing Co.,MINNESOTA,40
1225,Summit Brewing Company,MINNESOTA,40
1226,Stroh Brewery Company,MINNESOTA,40
1227,Sterkens Brewery,MINNESOTA,40
1228,St. Croix Beer Co.,MINNESOTA,40
1229,Sherlock's Home,MINNESOTA,40
1230,Shannon Kelly's Brewpub,MINNESOTA,40
1231,Saint Croix Beer Co. DBA Saint Croix Brewing Co.,MINNESOTA,40
1232,Rock Bottom Brewery (Minneapolis),MINNESOTA,40
1233,"Pig's Eye Brewing Co, LLC",MINNESOTA,40
1234,Pete's Brewing Co.,MINNESOTA,40
1235,O'Haras Brewpub,MINNESOTA,40
1236,O'Gara's Bar & Grill,MINNESOTA,40
1237,Northern Plains Brewing Co.,MINNESOTA,40
1238,Minnesota Brewing Co.,MINNESOTA,40
1239,Minneapolis Town Hall Brewery,MINNESOTA,40
1240,Mantorville Brewing Co. LLC,MINNESOTA,40
1241,James Page Brewing Co.,MINNESOTA,40
1242,Herkimer Pub & Brewery,MINNESOTA,40
1243,Green Mill Brewing Co- St. Paul,MINNESOTA,40
1244,Great Waters Brewing Co,MINNESOTA,40
1245,Granite City Food & Brewery (#8),MINNESOTA,40
1246,Granite City Food & Brewery (#17),MINNESOTA,40
1247,Granite City Food & Brewery (#15),MINNESOTA,40
1248,Granite City Food & Brewery (#10),MINNESOTA,40
1249,Granite City Food & Brewery (#1),MINNESOTA,40
1250,Gluek Brewing Co,MINNESOTA,40
1251,Flat  Earth Brewing Co.,MINNESOTA,40
1252,Fitger's Brewhouse,MINNESOTA,40
1253,Cold Spring Brewing Co.,MINNESOTA,40
1254,Clubhaus Brewpub,MINNESOTA,40
1255,Brauhaus Brew Hall,MINNESOTA,40
1256,Barley Johns Brewpub,MINNESOTA,40
1257,"Bandana Brewery, The",MINNESOTA,40
1258,Backwater Brewing Co.,MINNESOTA,40
1259,August Schell Brewing Co.,MINNESOTA,40
1260,Augsburger Brewing Co.,MINNESOTA,40
1261,The Golden Spur,MONTANA,32
1262,Tamarack Brewing Co.,MONTANA,32
1263,Spanish Peaks Brewing Co.,MONTANA,32
1264,Sleeping Giant Brewing Co.,MONTANA,32
1265,Rock'n M Brewing Company,MONTANA,32
1266,Red Lodge Ales Brewing,MONTANA,32
1267,Raven Brewing Co.,MONTANA,32
1268,"Neptunes Brewery, LLC",MONTANA,32
1269,Montana Brewing Co.,MONTANA,32
1270,"Montana Beverages, Ltd.",MONTANA,32
1271,"Missouri Breaks Brewery, LLC",MONTANA,32
1272,Miles Town Brewing Co.,MONTANA,32
1273,Madison River Brewing Co.,MONTANA,32
1274,Lewis & Clark Brewing Co.,MONTANA,32
1275,Lang Creek Brewery,MONTANA,32
1276,Kettlehouse Brewing Co.,MONTANA,32
1277,Kessler Brewing Company,MONTANA,32
1278,Iron Horse Brewpub,MONTANA,32
1279,Himmelberger Brewing Co.,MONTANA,32
1280,Harvest Moon Brewing,MONTANA,32
1281,Great Northern Brewing Co.,MONTANA,32
1282,Glacier Brewing Co.,MONTANA,32
1283,Flathead Lake Brewing Co,MONTANA,32
1284,Carters Brewing,MONTANA,32
1285,Brewhouse Brewpub & Grill,MONTANA,32
1286,Bozeman Brewing Co.,MONTANA,32
1287,Blackfoot River Brewing Co.,MONTANA,32
1288,Bitter Root Brewing Co.,MONTANA,32
1289,Big Sky Brewing Co.,MONTANA,32
1290,Beaver Creek Brewery,MONTANA,32
1291,Beargrass Brewing & U-Brew,MONTANA,32
1292,"Bayern Brewing, Inc.",MONTANA,32
1293,Tuckerman Brewing Co.,NEW-HAMPSHIRE,18
1294,Starkmill Brewery & Restaurant,NEW-HAMPSHIRE,18
1295,Smuttynose Brewing Company,NEW-HAMPSHIRE,18
1296,Seven Barrel Brewing Co.,NEW-HAMPSHIRE,18
1297,Redhook Ale Brewery/Cataqua Public House,NEW-HAMPSHIRE,18
1298,Portsmouth Brewery,NEW-HAMPSHIRE,18
1299,Pennichuck Brewing Co.,NEW-HAMPSHIRE,18
1300,Nutfield Brewing Company,NEW-HAMPSHIRE,18
1301,New Hampshire Custom Brewers,NEW-HAMPSHIRE,18
1302,Moat Mountain Smokehouse & Brewery,NEW-HAMPSHIRE,18
1303,Milly's Tavern,NEW-HAMPSHIRE,18
1304,Martha's Exchange,NEW-HAMPSHIRE,18
1305,Lighthouse on Little Squam,NEW-HAMPSHIRE,18
1306,Italian Oasis Restaurant & Brewery,NEW-HAMPSHIRE,18
1307,Flying Goose Brewpub,NEW-HAMPSHIRE,18
1308,Elm City Restaurant & Brewery,NEW-HAMPSHIRE,18
1309,Castle Springs Brewery,NEW-HAMPSHIRE,18
1310,Anheuser-Busch Inc. - Merrimack,NEW-HAMPSHIRE,18
1311,Tun Tavern Brewery & Restaurant,NEW-JERSEY,41
1312,Triumph Brewing Co.,NEW-JERSEY,41
1313,Trap Rock Restaurant & Brewery,NEW-JERSEY,41
1314,The Ship Inn,NEW-JERSEY,41
1315,Shore Brewing Company,NEW-JERSEY,41
1316,"Ship Inn, The",NEW-JERSEY,41
1317,River Horse Brewery,NEW-JERSEY,41
1318,Redbank Brewery Co.,NEW-JERSEY,41
1319,Pizzeria Uno Chicago Grill & Brewery,NEW-JERSEY,41
1320,New Jersey Brewery,NEW-JERSEY,41
1321,Maxwells/Hudson Brewing Co.,NEW-JERSEY,41
1322,Long Valley Pub & Brewery,NEW-JERSEY,41
1323,Kroghs Restaurant & Brewpub,NEW-JERSEY,41
1324,Joe's Millhill Saloon,NEW-JERSEY,41
1325,Jersey Jim's Brewing Company,NEW-JERSEY,41
1326,Jersey Devil Brewhouse,NEW-JERSEY,41
1327,J.J. Bitting Brewing Co.,NEW-JERSEY,41
1328,Iron Hill Brewery & Restaurant,NEW-JERSEY,41
1329,Hunterdon Brewing Co.,NEW-JERSEY,41
1330,Hometown Beverages,NEW-JERSEY,41
1331,Hoboken Brewing Company,NEW-JERSEY,41
1332,High Point Brewing Co.,NEW-JERSEY,41
1333,Harvest MoonBrewery/Caf\E9,NEW-JERSEY,41
1334,Harvest Moon Brewery,NEW-JERSEY,41
1335,Goldfinch Brewing Company,NEW-JERSEY,41
1336,Gold Coast Brewing Co.,NEW-JERSEY,41
1337,Gaslight Brewery And Restaurant,NEW-JERSEY,41
1338,Flying Fish Brewing Co.,NEW-JERSEY,41
1339,Egan & Sons,NEW-JERSEY,41
1340,"Cricket Hill Brewing Co., Inc.",NEW-JERSEY,41
1341,Coffaro Beer,NEW-JERSEY,41
1342,Climax Brewing Co.,NEW-JERSEY,41
1343,Cedar Creek Brewery & Restaurant,NEW-JERSEY,41
1344,Bucks County Brewing Company,NEW-JERSEY,41
1345,Boak Beverage,NEW-JERSEY,41
1346,Bernardsville Stone Tavern & Brewery,NEW-JERSEY,41
1347,Belmar Ave. Brewery,NEW-JERSEY,41
1348,Basil T's Brewpub & Italian Grill - Tom's River,NEW-JERSEY,41
1349,Basil T's Brewpub & Italian Grill,NEW-JERSEY,41
1350,Atlantic Brewing Company,NEW-JERSEY,41
1351,Anheuser-Busch Inc. - Newark,NEW-JERSEY,41
1352,Turtle Mountain Brewing Co.,NEW-MEXICO,37
1353,Tractor Brewing Co.,NEW-MEXICO,37
1354,Three Rivers Eatery & Brewery,NEW-MEXICO,37
1355,The Bavarian Lager Cellar,NEW-MEXICO,37
1356,Socorro Springs Brewing Co.,NEW-MEXICO,37
1357,Silver City Brewing Co.,NEW-MEXICO,37
1358,Sierra Blanca Brewing Co.,NEW-MEXICO,37
1359,Second Street Brewery,NEW-MEXICO,37
1360,Santa Fe Brewing Company,NEW-MEXICO,37
1361,Sangre de Cristo Brewery,NEW-MEXICO,37
1362,San Ysidro Brewhouse,NEW-MEXICO,37
1363,Russell Brewing Company (New Mexico),NEW-MEXICO,37
1364,Rough Rider Brewing Co.,NEW-MEXICO,37
1365,Rio Grande Brewing Co.,NEW-MEXICO,37
1366,Preston Brewery,NEW-MEXICO,37
1367,O'Ryan's Brewery & Tavern,NEW-MEXICO,37
1368,Organ Mountain Brewing Co.,NEW-MEXICO,37
1369,Old West Brewery ,NEW-MEXICO,37
1370,Old West Brewery,NEW-MEXICO,37
1371,Kellys Brewery,NEW-MEXICO,37
1372,Kegs Brewpub,NEW-MEXICO,37
1373,Isotopes Brewing Co.,NEW-MEXICO,37
1374,Il Vicino Wood Oven Pizza,NEW-MEXICO,37
1375,Il Vicino Brewing Co.,NEW-MEXICO,37
1376,Holder Brewing Co,NEW-MEXICO,37
1377,High Desert Brewing Co.,NEW-MEXICO,37
1378,"Eske's, a Brewpub",NEW-MEXICO,37
1379,Emdudo Station,NEW-MEXICO,37
1380,Dirty Dog Brewery,NEW-MEXICO,37
1381,Compass Rose Brewpub,NEW-MEXICO,37
1382,Chama River Brewing Company,NEW-MEXICO,37
1383,Cabezon Brewing Co.,NEW-MEXICO,37
1384,Blue Corn Cafe & Brewery,NEW-MEXICO,37
1385,Assets Grille & Brewing,NEW-MEXICO,37
1386,Alamogordo Brewing Co.,NEW-MEXICO,37
1387,"Abbey Beverage Co, LLC",NEW-MEXICO,37
1388,2nd Street Brewery,NEW-MEXICO,37
1389,Wagner Valley Brewing Co.,NEW-YORK,107
1390,Van Dyck Restaurant & Brewery,NEW-YORK,107
1391,Typhoon Brewery,NEW-YORK,107
1392,Troy Brewing Co.,NEW-YORK,107
1393,The Riverosa Company,NEW-YORK,107
1394,Syracuse Suds Factory,NEW-YORK,107
1395,Spring Street Brewing Company,NEW-YORK,107
1396,Southern Tier Brewing Co.,NEW-YORK,107
1397,Southampton Publick House,NEW-YORK,107
1398,Skytop Steakhouse & Brewery,NEW-YORK,107
1399,Sixpoint Craft Ales,NEW-YORK,107
1400,Shea's Brewery,NEW-YORK,107
1401,Shannon Pub,NEW-YORK,107
1402,Saw Mill River Brewery,NEW-YORK,107
1403,Sacketts Harbor Brewing Co.,NEW-YORK,107
1404,Roosterfish Brewing Co.,NEW-YORK,107
1405,Rohrbach Brewing Co.,NEW-YORK,107
1406,Rochester Brewpub,NEW-YORK,107
1407,Rheingold Brewing Company,NEW-YORK,107
1408,Ramapo Valley Brewery Canada Ltd,NEW-YORK,107
1409,Premier Beverages LLC,NEW-YORK,107
1410,Peekskill Brewing Co,NEW-YORK,107
1411,Pearl Street Grill & Brewery,NEW-YORK,107
1412,Parlor City Brewing Co.,NEW-YORK,107
1413,Park Slope Brewing Co.,NEW-YORK,107
1414,Original Saratoga Springs Brewpub,NEW-YORK,107
1415,Orchard Park Lanes/Eddies Brewery & Grill,NEW-YORK,107
1416,Olde Saratoga/Kingfisher Brewing Co.,NEW-YORK,107
1417,Old World Brewing Company,NEW-YORK,107
1418,Old Peconic Brewing Company,NEW-YORK,107
1419,Old Heurich Brewing Co.,NEW-YORK,107
1420,North Country Brewery,NEW-YORK,107
1421,New Amsterdam Brewing Co.,NEW-YORK,107
1422,Neptune Brewery,NEW-YORK,107
1423,Nacho Mama's Brewery,NEW-YORK,107
1424,Mountain Valley Brewpub,NEW-YORK,107
1425,Middle Ages Brewing Company,NEW-YORK,107
1426,Matt brewing Co.,NEW-YORK,107
1427,Market Street Brewing Co.,NEW-YORK,107
1428,Manhattan Brewing Co. Restaurant,NEW-YORK,107
1429,Malt River Brewing Co.,NEW-YORK,107
1430,Mac's Village Brewhaus,NEW-YORK,107
1431,Longshore Brewing Co.,NEW-YORK,107
1432,Long Island Brewing Co.,NEW-YORK,107
1433,Landmark Brewing Co.,NEW-YORK,107
1434,Lake Titus Brewery,NEW-YORK,107
1435,Lake Placid Pub & Brewery,NEW-YORK,107
1436,Lake Placid Craft Brewing Co.,NEW-YORK,107
1437,Lake City Brewing Co.,NEW-YORK,107
1438,King Arthurs Steakhouse & Brewery/Camelot Inn,NEW-YORK,107
1439,Keegan Ales,NEW-YORK,107
1440,Keegan Ales,NEW-YORK,107
1441,John Street Bar & Grill,NEW-YORK,107
1442,John Harvards Brew House - Lake Grove,NEW-YORK,107
1443,James Bay Brewery,NEW-YORK,107
1444,Ithaca Beer Co.,NEW-YORK,107
1445,Hyde Park Brewing Co.,NEW-YORK,107
1446,Hornell Brewing Co.,NEW-YORK,107
1447,High Falls Brewing Co.,NEW-YORK,107
1448,Heartland Brewery,NEW-YORK,107
1449,Harlem Brewing Co.,NEW-YORK,107
1450,Hansens Times Square Brewery,NEW-YORK,107
1451,"Greenport Harbor Brewing Co, LLC",NEW-YORK,107
1452,Greenpoint Beer Works Inc.,NEW-YORK,107
1453,Great Adirondack Brewing Co.,NEW-YORK,107
1454,Gilded Otter Brewing Co.,NEW-YORK,107
1455,Gentleman Jim's,NEW-YORK,107
1456,"Genesee Brewing Co., Inc.",NEW-YORK,107
1457,Flying Bison Brewing Co.,NEW-YORK,107
1458,F.X. Matt Brewing Co.,NEW-YORK,107
1459,Empire Brewing Company,NEW-YORK,107
1460,Ellicotville Brewing Co. (#2),NEW-YORK,107
1461,Ellicotville Brewing Co.,NEW-YORK,107
1462,Drytown Brewing Company,NEW-YORK,107
1463,Dry Town Brewery,NEW-YORK,107
1464,Defiant Brewing Co.,NEW-YORK,107
1465,Davidson Brothers Restaurant & Brewery,NEW-YORK,107
1466,Custom Brewcrafters Inc.,NEW-YORK,107
1467,Cooperstown Brewing Co.,NEW-YORK,107
1468,Coopers Cave Ale Co.,NEW-YORK,107
1469,Commonwealth Brewing Co.,NEW-YORK,107
1470,Cobblestone Winery & Brewery,NEW-YORK,107
1471,Chelsea Brewing Co.,NEW-YORK,107
1472,Chapter House Brewpub,NEW-YORK,107
1473,CH Evans Brewing Co/Albany Pump Station,NEW-YORK,107
1474,Cave Mountain Brewing Co,NEW-YORK,107
1475,Carnegie Hill Brewing Co.,NEW-YORK,107
1476,Captain Lawrence Brewing Co.,NEW-YORK,107
1477,Butternuts Beer & Ale,NEW-YORK,107
1478,Buffalo Brewpub,NEW-YORK,107
1479,Buffalo Brewing Co.,NEW-YORK,107
1480,Buckhout Brewing Company,NEW-YORK,107
1481,Brown's Brewing Co.,NEW-YORK,107
1482,Brown & Moran Brewing Co.,NEW-YORK,107
1483,Brooklyn Brewery,NEW-YORK,107
1484,Brickhouse Brewery & Restaurant,NEW-YORK,107
1485,Brewery Ommegang,NEW-YORK,107
1486,Breckenridge Brewery (Buffalo),NEW-YORK,107
1487,Bootleggers Pub & Brewery,NEW-YORK,107
1488,Blue Point Brewing Co.,NEW-YORK,107
1489,Black Forest Brew Haus,NEW-YORK,107
1490,Big House Brewing Company,NEW-YORK,107
1491,Bandwagon Brewing Co,NEW-YORK,107
1492,Atlantic Brewing Company (NY),NEW-YORK,107
1493,Anheuser-Busch Inc. - Baldwinsville,NEW-YORK,107
1494,Adirondack Pub & Brewery,NEW-YORK,107
1495,A.J. Gordon's Brewing Co.,NEW-YORK,107
1496,Weeping Radish Brewery,NORTH-CAROLINA,61
1497,Weeping Radish Brewery,NORTH-CAROLINA,61
1498,Tumbleweed Grill & Brewery,NORTH-CAROLINA,61
1499,Triangle Brewing Co.,NORTH-CAROLINA,61
1500,Top of the Hill Restaurant & Brewery,NORTH-CAROLINA,61
1501,"Tomcat Brewing Company, Inc.",NORTH-CAROLINA,61
1502,Toisnot Brewing Co.,NORTH-CAROLINA,61
1503,Tobacco Roadhouse,NORTH-CAROLINA,61
1504,Steve & Clark's Brewpub & Sausage Co.,NORTH-CAROLINA,61
1505,Spur Steak House & Saloon,NORTH-CAROLINA,61
1506,Spring Garden Brewing Company,NORTH-CAROLINA,61
1507,Southend Brewery & Smokehouse (NC),NORTH-CAROLINA,61
1508,Smokey Mountain Brewery,NORTH-CAROLINA,61
1509,Sidetrack Brewpub,NORTH-CAROLINA,61
1510,Rock Bottom Restaurant & Brewery (GB),NORTH-CAROLINA,61
1511,Red Oak Brewing Co.,NORTH-CAROLINA,61
1512,Queen City Bakery & Brewery,NORTH-CAROLINA,61
1513,Pisgah Brewing Co.,NORTH-CAROLINA,61
1514,Pinehurst Village Brewery,NORTH-CAROLINA,61
